code,jq_code,industry,sw_code,name,pe_ttm,pb,market_cap,turnover_ratio,roe,revenue_growth,gross_margin,net_margin,eps,cashflow_quality,risk_flag,risk_details,pe_inverse,gross_margin_change,roe_rank,revenue_growth_rank,cashflow_quality_rank,pe_inverse_rank,gross_margin_change_rank,fundamental_score,industry_trend_score,company_quality_score,research_score_raw,research_score,vc_heat,report_sentiment,intel_score_raw,intelligence_score,supply_chain_adj,composite_score,composite_rank
600995,600995.XSHG,power,801161,南网储能,30.2597,2.0441,458.3072,1.67,2.71,25.59,58.43,36.1,0.188,1.7784309215305636,False,,0.03304725426887907,58.43,0.6485148514851485,0.8910891089108911,0.33663366336633666,0.4090909090909091,0.9306930693069307,0.6377137713771377,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.6493964396439644,20.0
601016,601016.XSHG,power,801161,节能风电,22.7641,1.1714,204.8041,1.219,0.67,-17.25,31.83,12.23,0.0186,14.641459871160079,False,,0.04392881774372807,31.83,0.24257425742574257,0.16831683168316833,0.9405940594059405,0.5568181818181818,0.6336633663366337,0.43034803480348033,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.4938721372137215,74.0
601222,601222.XSHG,power,801161,林洋能源,63.1228,0.8201,127.3185,1.1975,0.23,-29.96,29.36,2.25,0.017,11.344266497593265,False,,0.01584213628039314,29.36,0.1782178217821782,0.0594059405940594,0.900990099009901,0.19318181818181818,0.594059405940594,0.3208070807080708,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.41171642164216427,90.0
601619,601619.XSHG,power,801161,嘉泽新能,20.0915,1.6853,135.4385,3.4741,1.82,-4.23,52.07,24.59,0.0463,11.177915871456234,False,,0.04977229176517433,52.07,0.46534653465346537,0.44554455445544555,0.8910891089108911,0.6363636363636364,0.8811881188118812,0.5957395739573957,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.617915791579158,30.0
601778,601778.XSHG,power,801161,晶科科技,28.8625,0.8396,132.841,2.8728,1.45,-49.26,51.91,23.41,0.0652,5.491069380997531,False,,0.0346470333477696,51.91,0.3564356435643564,0.0297029702970297,0.7524752475247525,0.4431818181818182,0.8712871287128713,0.3944044404440444,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.4669144414441445,80.0
601908,601908.XSHG,power,801161,京运通,-9.1948,1.2317,108.4157,6.8712,-0.17,-10.72,14.44,-2.19,-0.0064,-21.717552791983596,False,,,14.44,0.09900990099009901,0.27722772277227725,0.019801980198019802,,0.2079207920792079,0.19141914191419143,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.31467546754675474,95.0
601985,601985.XSHG,power,801161,中国核电,23.8546,1.6195,1871.6882,0.5023,2.02,5.72,41.38,21.27,0.1136,2.626813979915464,False,,0.0419206358522046,41.38,0.5346534653465347,0.7029702970297029,0.5247524752475248,0.5227272727272727,0.8118811881188119,0.5944494449444946,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.6169481948194822,31.0
601991,601991.XSHG,power,801161,大唐发电,10.4705,2.0244,710.6577,1.0772,2.41,-1.6,20.94,10.43,0.1153,4.223878428715852,False,,0.09550642280693378,20.94,0.6039603960396039,0.5247524752475248,0.6633663366336634,0.8977272727272727,0.40594059405940597,0.6206870687068707,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.6366264126412643,22.0
603105,603105.XSHG,power,801161,芯能科技,28.2887,2.5702,54.8008,10.023,3.61,-1.79,65.64,36.2,0.1616,2.293981973314312,False,,0.0353498039853369,65.64,0.7623762376237624,0.5148514851485149,0.45544554455445546,0.4659090909090909,0.9801980198019802,0.60997599759976,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.6285931093109312,25.0
603693,603693.XSHG,power,801161,江苏新能,30.7743,1.6945,117.9423,0.4964,1.57,-7.32,45.78,27.72,0.1216,3.9776616129632685,False,,0.032494646506987974,45.78,0.4158415841584158,0.36633663366336633,0.6534653465346535,0.3977272727272727,0.8316831683168316,0.4754725472547255,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5277155215521553,65.0
605011,605011.XSHG,power,801161,杭州热电,47.3365,3.6895,89.0222,0.9912,1.46,-13.88,11.18,5.69,0.0871,-1.2159641729201387,False,,0.021125347247895387,11.18,0.36633663366336633,0.21782178217821782,0.09900990099009901,0.23863636363636365,0.15841584158415842,0.24237923792379243,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.3528955395539555,93.0
605028,605028.XSHG,power,801161,世茂能源,26.609,3.2060000000000004,43.744,1.9391,4.04,-6.5,52.44,69.28,0.3374,0.8643376828025665,False,,0.03758126949528355,52.44,0.8415841584158416,0.39603960396039606,0.1782178217821782,0.48863636363636365,0.8910891089108911,0.5463396339633965,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.5808658365836585,51.0
605162,605162.XSHG,power,801161,新中港,26.061,3.0481,38.7759,2.9659,2.29,-20.08,38.03,18.31,0.075,1.9563816326709542,False,,0.03837151298875715,38.03,0.5742574257425742,0.12871287128712872,0.36633663366336633,0.5113636363636364,0.7821782178217822,0.4193369336933694,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.48561381138113824,76.0
605580,605580.XSHG,power,801161,恒盛能源,93.5709,11.7967,113.82,3.8371,2.83,14.5,27.66,10.3,0.0963,2.7711874202663593,False,,0.01068708327054672,27.66,0.6732673267326733,0.8415841584158416,0.5643564356435643,0.11363636363636363,0.5544554455445545,0.6138313831383139,0.8,0.5,0.6200000000000001,0.6666666666666671,0.7,0.68,0.6925,0.8888888888888888,1.0,0.6314846484648466,23.0
000848,000848.XSHE,dairy,801127,承德露露,15.0184,2.6931,94.7299,2.2496,3.63,8.91,44.73,21.9,0.11900000000000001,2.131592457195014,False,,0.06658498908006179,44.73,0.8461538461538461,0.8461538461538461,0.5769230769230769,0.9545454545454546,0.9615384615384616,0.8144522144522144,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.6928836052836053,2.0
001318,001318.XSHE,dairy,801127,阳光乳业,36.4002,2.9404,42.398999999999994,5.1224,1.93,-8.77,40.03,22.71,0.0976,1.4089094449480017,False,,0.027472376525403706,40.03,0.6923076923076923,0.2692307692307692,0.4230769230769231,0.5909090909090909,0.8461538461538461,0.5223776223776223,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.4738276612276612,15.0
002329,002329.XSHE,dairy,801127,皇氏集团,-4.3991,3.5210000000000004,31.4649,4.269,-4.79,-12.74,18.1,-11.9,-0.0522,-0.8307788237491713,False,,,18.1,0.038461538461538464,0.19230769230769232,0.2692307692307692,,0.23076923076923078,0.20000000000000004,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.2320444444444445,25.0
002570,002570.XSHE,dairy,801127,贝因美,52.6478,4.2069,72.3629,15.5473,1.9,1.17,44.57,5.02,0.0299,0.647785285820362,False,,0.018994146004201507,44.57,0.6538461538461539,0.6923076923076923,0.34615384615384615,0.4090909090909091,0.9230769230769231,0.5878787878787879,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.5229535353535354,12.0
002732,002732.XSHE,dairy,801127,燕塘乳业,37.6548,1.8753,28.2129,2.5966,1.23,-8.21,23.99,4.47,0.1168,2.955282165496181,False,,0.026557039208812687,23.99,0.5384615384615384,0.38461538461538464,0.7307692307692307,0.5454545454545454,0.38461538461538464,0.5265734265734265,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.4769745143745143,14.0
002910,002910.XSHE,dairy,801127,庄园牧场,-24.3132,2.2433,23.4061,10.2178,-1.97,-6.52,18.96,-9.97,-0.1062,-2.8181430986737177,False,,,18.96,0.07692307692307693,0.4230769230769231,0.11538461538461539,,0.34615384615384615,0.2512820512820513,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.27050598290598293,22.0
002946,002946.XSHE,dairy,801127,新乳业,22.4686,4.3068,154.3194,1.6591,6.51,4.42,28.43,7.99,0.263,1.8215137440135927,False,,0.04450655581567165,28.43,0.9615384615384616,0.7307692307692307,0.46153846153846156,0.7727272727272727,0.5769230769230769,0.7491841491841492,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.6439325563325564,4.0
300106,300106.XSHE,dairy,801127,西部牧业,-22.0467,6.5071,25.1063,9.4801,1.82,8.46,11.9,4.52,0.0328,7.696330968485616,False,,,11.9,0.6153846153846154,0.7692307692307693,0.8461538461538461,,0.038461538461538464,0.6487179487179487,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.5685829059829061,9.0
300892,300892.XSHE,dairy,801127,品渥食品,147.5709,3.4937,36.7,16.975,-0.12,-5.95,15.44,-0.59,-0.013000000000000001,-11.760351134258851,False,,0.00677640374897761,15.44,0.2692307692307692,0.46153846153846156,0.038461538461538464,0.2727272727272727,0.19230769230769232,0.2696969696969697,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.28431717171717175,21.0
300898,300898.XSHE,dairy,801127,熊猫乳品,36.289,3.5580000000000003,34.8812,8.9619,3.15,11.92,26.16,12.7,0.2449,1.946881094432433,False,,0.02755655983906969,26.16,0.7307692307692307,0.9230769230769231,0.5,0.6363636363636364,0.4230769230769231,0.7027972027972029,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.6091423465423467,6.0
300915,300915.XSHE,dairy,801127,海融科技,414.2006,2.0982,32.2652,2.654,-1.21,-11.42,18.62,-8.53,-0.1484,0.3279791999988054,False,,0.002414289114984382,18.62,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.09090909090909091,0.2692307692307692,0.20442890442890446,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.23536612276612282,24.0
300997,300997.XSHE,dairy,801127,欢乐家,128.9784,9.4128,95.6317,7.0947,-0.79,-25.47,28.38,-2.73,-0.0183,-5.358822643334357,False,,0.00775323620079021,28.38,0.19230769230769232,0.038461538461538464,0.07692307692307693,0.3181818181818182,0.5384615384615384,0.16806526806526811,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.20809339549339556,26.0
600189,600189.XSHG,dairy,801127,泉阳泉,570.8499,4.3401,53.6398,2.3758,0.1,13.2,34.4,2.94,0.0017,8.937753105339887,False,,0.0017517739777128801,34.4,0.3076923076923077,0.9615384615384616,0.8846153846153846,0.045454545454545456,0.7307692307692307,0.5906759906759906,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.5250514374514375,11.0
600300,600300.XSHG,dairy,801127,维维股份,14.7626,1.7039,59.996,4.5443,3.49,-8.31,32.88,13.83,0.0748,2.481334097833908,False,,0.06773874520748377,32.88,0.8076923076923077,0.34615384615384615,0.6923076923076923,1.0,0.6538461538461539,0.6769230769230768,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.5897367521367521,7.0
600419,600419.XSHG,dairy,801127,天润乳业,301.2931,1.3668,32.4661,5.1181,0.47,-4.84,14.72,0.64,0.0356,42.48385125749097,False,,0.0033190272196741313,14.72,0.40384615384615385,0.5,1.0,0.13636363636363635,0.11538461538461539,0.49382284382284375,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.4524115773115772,16.0
600429,600429.XSHG,dairy,801127,三元股份,44.2006,1.5686,82.1643,3.215,1.02,-0.29,18.66,3.05,0.0352,2.366570734548357,False,,0.022624127274290393,18.66,0.5,0.6153846153846154,0.6538461538461539,0.45454545454545453,0.3076923076923077,0.5426573426573427,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.4890374514374515,13.0
600597,600597.XSHG,dairy,801127,光明乳业,16.9699,1.2443,117.5838,1.4652,-1.34,1.04,15.04,-2.96,-0.0943,-2.7424973750916286,False,,0.058927866398741306,15.04,0.11538461538461539,0.6538461538461539,0.15384615384615385,0.9090909090909091,0.15384615384615385,0.3750582750582751,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.3633381507381508,20.0
600882,600882.XSHG,dairy,801127,妙可蓝多,66.7381,2.9530000000000003,136.4904,2.9816,0.94,-16.85,28.18,3.09,0.0842,5.800771553903635,False,,0.014983944703250467,28.18,0.46153846153846156,0.11538461538461539,0.8076923076923077,0.36363636363636365,0.5,0.42797202797202805,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.40302346542346545,19.0
600887,600887.XSHG,dairy,801127,伊利股份,22.323,3.1756,1788.1795,1.8685,5.89,-1.63,33.92,11.15,0.51,2.0208578527299785,False,,0.044796846302020334,33.92,0.9230769230769231,0.5769230769230769,0.5384615384615384,0.8181818181818182,0.6923076923076923,0.7244755244755244,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.6254010878010878,5.0
603156,603156.XSHG,dairy,801127,养元饮品,21.7655,3.9034,350.8613,0.7378,4.16,11.88,42.72,26.06,0.2977,-1.4440098138890365,False,,0.045944269600974016,42.72,0.8846153846153846,0.8846153846153846,0.23076923076923078,0.8636363636363636,0.8846153846153846,0.7510489510489511,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.6453311577311578,3.0
603711,603711.XSHG,dairy,801127,香飘飘,39.7766,1.7614,58.174,1.6826,0.24,-14.53,38.58,1.24,0.0198,28.863296603113156,False,,0.0251404091852999,38.58,0.34615384615384615,0.15384615384615385,0.9615384615384616,0.5,0.8076923076923077,0.4692307692307692,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.43396752136752137,17.0
605179,605179.XSHG,dairy,801127,一鸣食品,237.7092,8.1121,91.3879,3.904,1.26,8.52,29.16,1.91,0.0354,11.27191567099015,False,,0.004206820770925147,29.16,0.5769230769230769,0.8076923076923077,0.9230769230769231,0.18181818181818182,0.6153846153846154,0.6575757575757576,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.5752262626262626,8.0
605300,605300.XSHG,dairy,801127,佳禾食品,203.6924,1.9407,55.5729,1.3449,0.47,-3.87,12.92,2.42,0.0299,2.278550080455866,False,,0.0049093633341253775,12.92,0.40384615384615385,0.5384615384615384,0.6153846153846154,0.22727272727272727,0.07692307692307693,0.43671328671328674,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.4095794094794095,18.0
605337,605337.XSHG,dairy,801127,李子园,23.5174,3.215,50.4402,2.8956,3.2,-8.46,38.46,14.7,0.1328,4.554525892829638,False,,0.04252170733159278,38.46,0.7692307692307693,0.3076923076923077,0.7692307692307693,0.7272727272727273,0.7692307692307693,0.6405594405594406,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.5624640248640249,10.0
605388,605388.XSHG,dairy,801127,均瑶健康,-57.075,2.6915,46.1772,2.0485,-0.57,-21.91,27.99,-4.33,-0.0164,-2.520876876735418,False,,,27.99,0.23076923076923078,0.07692307692307693,0.19230769230769232,,0.46153846153846156,0.23333333333333336,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.2570444444444445,23.0
605499,605499.XSHG,dairy,801127,东鹏饮料,32.8718,16.3648,1439.864,0.3614,15.81,30.36,45.21,22.68,2.6656,1.0049628058504936,False,,0.030421212102775024,45.21,1.0,1.0,0.38461538461538464,0.6818181818181818,1.0,0.8344988344988344,0.6,0.5,0.54,0.4000000000000002,0.4,0.72,0.52,0.2755555555555556,1.0,0.7079185703185703,1.0
002141,002141.XSHE,pet,801018,贤丰控股,-55.1317,4.7934,39.8713,1.6629,0.25,1768.94,6.37,0.37,0.002,53.04426300371621,False,,,6.37,0.3,1.0,1.0,,0.1,0.64,0.8,0.5,0.6200000000000001,0.6666666666666671,0.4,0.68,0.505,0.2222222222222222,1.0,0.5977777777777779,4.0
002688,002688.XSHE,pet,801018,金河生物,38.9791,2.0822,48.9216,2.0546,0.05,9.2,32.26,-0.49,0.0015,-72.51108913536908,False,,0.025654773968613948,32.26,0.1,0.6,0.1,0.25,0.3,0.2666666666666666,0.8,0.5,0.6200000000000001,0.6666666666666671,0.4,0.68,0.505,0.2222222222222222,1.0,0.3177777777777778,10.0
300119,300119.XSHE,pet,801018,瑞普生物,23.2791,2.0636,96.4366,1.7561,2.29,29.17,41.86,14.19,0.2276,0.593850068300857,False,,0.042956987168747934,41.86,0.7,0.9,0.3,0.75,0.5,0.6666666666666666,0.8,0.5,0.6200000000000001,0.6666666666666671,0.4,0.68,0.505,0.2222222222222222,1.0,0.6177777777777779,3.0
300871,300871.XSHE,pet,801018,回盛生物,20.7208,2.117,44.6346,3.2702,3.39,22.76,32.77,16.22,0.3495,0.8128451518042858,False,,0.04826068491564032,32.77,1.0,0.8,0.4,0.875,0.4,0.77,0.8,0.5,0.6200000000000001,0.6666666666666671,0.4,0.68,0.505,0.2222222222222222,1.0,0.6952777777777779,1.0
600195,600195.XSHG,pet,801018,中牧股份,37.6672,1.4128,80.7728,1.5971,2.54,-2.9,16.85,8.55,0.1406,1.945673350552491,False,,0.026548296661286212,16.85,0.8,0.5,0.8,0.375,0.2,0.6233333333333334,0.8,0.5,0.6200000000000001,0.6666666666666671,0.4,0.68,0.505,0.2222222222222222,1.0,0.5852777777777779,5.0
600201,600201.XSHG,pet,801018,生物股份,115.8564,2.1345,116.7335,2.1286,1.86,17.76,56.28,23.77,0.0907,1.0214739140115676,False,,0.008631374701786005,56.28,0.6,0.7,0.5,0.125,0.6,0.5433333333333333,0.8,0.5,0.6200000000000001,0.6666666666666671,0.4,0.68,0.505,0.2222222222222222,1.0,0.5252777777777778,7.0
603566,603566.XSHG,pet,801018,普莱柯,34.3245,1.9128,49.3139,1.1002,1.58,-5.39,61.92,15.54,0.1183,2.016884214411002,False,,0.029133709158181472,61.92,0.5,0.3,0.9,0.5,0.8,0.5466666666666667,0.8,0.5,0.6200000000000001,0.6666666666666671,0.4,0.68,0.505,0.2222222222222222,1.0,0.5277777777777779,6.0
603718,603718.XSHG,pet,801018,海利生物,26.901999999999997,3.005,46.0931,1.4219,0.13,-40.2,65.85,14.12,0.0032,-0.23904353880566498,False,,0.037171957475280654,65.85,0.2,0.1,0.2,0.625,0.9,0.27666666666666667,0.8,0.5,0.6200000000000001,0.6666666666666671,0.4,0.68,0.505,0.2222222222222222,1.0,0.3252777777777779,9.0
688098,688098.XSHG,pet,801018,申联生物,-144.5638,3.1106,43.8568,1.1176,0.94,-4.89,60.23,10.36,0.032,1.7706996410467242,False,,,60.23,0.4,0.4,0.7,,0.7,0.49333333333333335,0.8,0.5,0.6200000000000001,0.6666666666666671,0.4,0.68,0.505,0.2222222222222222,1.0,0.48777777777777787,8.0
688526,688526.XSHG,pet,801018,科前生物,16.5438,1.8223,76.0255,0.8643,2.87,-5.44,66.33,46.82,0.2529,1.20507743390674,False,,0.060445605000060444,66.33,0.9,0.2,0.6,1.0,1.0,0.6733333333333333,0.8,0.5,0.6200000000000001,0.6666666666666671,0.4,0.68,0.505,0.2222222222222222,1.0,0.6227777777777779,2.0
000009,000009.XSHE,energy_storage,801737,中国宝安,411.7036,2.8791,290.1616,2.0714,0.39,29.68,24.42,7.97,0.0153,0.48549616228194453,False,,0.0024289318820627267,24.42,0.3956043956043956,0.6333333333333333,0.4065934065934066,0.09433962264150944,0.8351648351648352,0.4503319741055591,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.5177489805791693,57.0
000049,000049.XSHE,energy_storage,801737,德赛电池,25.9269,1.6246,108.2373,3.0765,1.94,5.22,8.57,2.08,0.33299999999999996,0.7030222287364233,False,,0.03856997944220096,8.57,0.6758241758241759,0.23333333333333334,0.45054945054945056,0.9433962264150944,0.25274725274725274,0.520242817978667,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.5701821134840003,48.0
000695,000695.XSHE,energy_storage,801737,滨海能源,-34.8989,25.5881,27.7018,5.0167,-10.8,14.0,1.5,-8.95,-0.0555,4.483811815250438,False,,,1.5,0.02197802197802198,0.3888888888888889,0.8791208791208791,,0.07692307692307693,0.3586487586487586,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.448986568986569,77.0
001283,001283.XSHE,energy_storage,801737,豪鹏科技,38.5329,2.1076,72.7785,3.9472,2.69,10.95,20.85,4.82,0.7849,3.684481092341761,False,,0.025951848939477693,20.85,0.7802197802197802,0.32222222222222224,0.8241758241758241,0.6981132075471698,0.7142857142857143,0.6515351594596878,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.6686513695947659,18.0
001301,001301.XSHE,energy_storage,801737,尚太科技,26.9421,3.8714,261.7934,4.6701,3.49,38.73,17.33,10.95,0.8893,-0.15798693221099178,False,,0.03711663159144981,17.33,0.9120879120879121,0.7555555555555555,0.27472527472527475,0.9056603773584906,0.6043956043956044,0.7215035977300128,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.7211276982975097,7.0
002074,002074.XSHE,energy_storage,801737,国轩高科,23.5841,2.7588,784.803,3.6806,7.92,20.68,17.58,20.87,1.1946,0.0627080026301098,False,,0.04240144843347849,17.58,0.989010989010989,0.5,0.32967032967032966,0.9622641509433962,0.6263736263736264,0.6989978574884236,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.7042483931163177,9.0
002079,002079.XSHE,energy_storage,801737,苏州固锝,88.5763,2.7818,85.7521,3.4291,0.61,-36.33,9.77,1.88,0.0232,3.6972722278906613,False,,0.011289701647054572,9.77,0.46153846153846156,0.05555555555555555,0.8351648351648352,0.3018867924528302,0.27472527472527475,0.394260526335998,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.47569539475199857,68.0
002125,002125.XSHE,energy_storage,801737,湘潭电化,43.1184,3.2243,98.38799999999999,8.7106,1.02,-4.2,16.62,5.45,0.05,3.9321958718265737,False,,0.023191955174589038,16.62,0.5384615384615384,0.15555555555555556,0.8681318681318682,0.660377358490566,0.5274725274725275,0.5178101842252786,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.568357638168959,49.0
002245,002245.XSHE,energy_storage,801737,蔚蓝锂芯,28.8327,2.8002,207.3398,4.1519,2.46,17.72,18.04,9.48,0.156,1.5530892274633488,False,,0.03468284274452271,18.04,0.7362637362637363,0.43333333333333335,0.5824175824175825,0.8679245283018868,0.6483516483516484,0.6364070311240123,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.6573052733430093,21.0
002340,002340.XSHE,energy_storage,801737,格林美,35.0468,2.0806,429.4163,3.6842,1.52,31.89,13.01,4.73,0.0604,1.7090842330537046,False,,0.028533275505894976,13.01,0.6153846153846154,0.6666666666666666,0.6373626373626373,0.7735849056603774,0.38461538461538464,0.6391641901075863,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.6593731425806898,20.0
002580,002580.XSHE,energy_storage,801737,圣阳股份,32.3012,2.7637,64.3132,3.9325,1.33,7.97,17.42,1.83,0.0675,2.518943096686006,False,,0.030958602157195397,17.42,0.6043956043956044,0.2777777777777778,0.7362637362637363,0.8113207547169812,0.6153846153846154,0.5719937644465946,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.608995323334946,35.0
002709,002709.XSHE,energy_storage,801737,天赐材料,152.1029,6.565,861.2691,17.8493,1.16,11.75,16.79,3.99,0.0798,-0.03800938896979344,False,,0.006574496607231026,16.79,0.5714285714285714,0.34444444444444444,0.31868131868131866,0.20754716981132076,0.5494505494505495,0.4103672986691855,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.4877754740018892,65.0
002733,002733.XSHE,energy_storage,801737,雄韬股份,104.4994,3.2231,88.5615,8.4225,0.6,-25.83,16.18,2.1,0.0424,4.5668562267401684,False,,0.009569432934543166,16.18,0.45054945054945056,0.07777777777777778,0.8901098901098901,0.24528301886792453,0.4945054945054945,0.4146173044286252,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.490962978321469,64.0
002759,002759.XSHE,energy_storage,801737,天际股份,-15.6732,6.4505,199.6506,18.264,-1.58,29.19,4.93,-8.44,-0.098,3.8979975218003626,False,,,4.93,0.18681318681318682,0.6222222222222222,0.8571428571428571,,0.16483516483516483,0.47728123728123734,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.537960927960928,55.0
002805,002805.XSHE,energy_storage,801737,丰元股份,-8.2566,5.0768,50.1312,26.2956,-10.68,17.32,-11.19,-27.69,-0.4681,-0.059645594213991425,False,,,-11.19,0.03296703296703297,0.4222222222222222,0.3076923076923077,,0.03296703296703297,0.25398453398453397,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.37048840048840054,83.0
002812,002812.XSHE,energy_storage,801737,恩捷股份,-48.9509,2.1501,531.6758,11.2551,0.03,40.98,16.46,0.49,0.006999999999999999,35.94400313813012,False,,,16.46,0.27472527472527475,0.7777777777777778,0.9560439560439561,,0.5164835164835165,0.5912901912901913,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.6234676434676435,32.0
002850,002850.XSHE,energy_storage,801737,科达利,26.6896,3.502,437.6802,3.5818,3.33,25.81,23.65,10.42,1.518,1.2022389724441636,False,,0.037467777711168396,23.65,0.8791208791208791,0.5555555555555556,0.5384615384615384,0.9245283018867925,0.8021978021978022,0.7256310426121746,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.724223281959131,5.0
300014,300014.XSHE,energy_storage,801737,亿纬锂能,46.3282,4.3348,1715.3570000000002,4.3173,3.08,35.85,13.66,7.33,0.5917,2.0521655522092637,False,,0.021585125258481875,13.66,0.8571428571428571,0.7333333333333333,0.6923076923076923,0.6226415094339622,0.4175824175824176,0.7305890754947358,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.7279418066210519,4.0
300035,300035.XSHE,energy_storage,801737,中科电气,34.2321,3.6381,178.4166,12.1379,2.68,41.44,14.02,6.75,0.1889,-3.2580913691891693,False,,0.029212347475030744,14.02,0.7692307692307693,0.7888888888888889,0.10989010989010989,0.7924528301886793,0.42857142857142855,0.622990454688568,0.8,0.5,0.6200000000000001,0.6666666666666671,0.75,0.68,0.72375,1.0,1.0,0.647242841016426,24.0
